PRICE,BEDS,BATH,PROPERTYSQFT,neighborhood,PRICE_PER_SQFT
4800000,3,4.0,3475.0,284,1381.294964028777
1279900,3,2.3738608579684373,3812.0,214,335.7555089192025
1680000,7,4.0,3780.0,79,444.44444444444446
299000,1,1.0,850.0,58,351.7647058823529
845000,1,1.0,2184.207862,257,386.8679417838301
415000,3,1.0,2184.207862,284,190.0002317636562
449000,1,2.0,1213.0,82,370.15663643858204
1250000,3,2.0,1287.0,220,971.2509712509712
4395000,5,4.0,2184.207862,302,2012.1711291596841
315000,1,1.0,2184.207862,78,144.21704338687155
499000,2,1.0,900.0,147,554.4444444444445
699000,3,2.0,1700.0,133,411.1764705882353
625000,4,2.0,1268.0,165,492.90220820189273
749000,3,2.0,2184.207862,225,342.9160809421168
949000,4,2.0,1600.0,259,593.125
1495000,3,1.0,2184.207862,291,684.4586662329301
2395000,6,4.0,3972.0,112,602.9707955689829
625000,4,2.0,1268.0,165,492.90220820189273
1250000,3,4.0,3328.0,129,375.60096153846155
749000,3,2.0,2184.207862,225,342.9160809421168
3165000,9,5.0,2184.207862,268,1449.0379121252333
205000,1,1.0,2184.207862,61,93.85553617240848
1198000,1,2.0,2184.207862,221,548.4825967538798
2199000,3,3.0,3454.0,286,636.653155761436
5495000,3,2.0,3000.0,308,1831.6666666666667
625000,1,1.0,2184.207862,284,286.14492735490387
1449999,3,2.3738608579684373,1890.0,268,767.1952380952381
1399000,5,4.0,2184.207862,236,640.5068053912169
525000,3,1.0,322.0,273,1630.4347826086957
12000000,4,2.3738608579684373,5500.0,284,2181.818181818182
1299000,3,2.0,1700.0,123,764.1176470588235
269000,1,1.0,2184.207862,78,123.15677673355063
450000,1,1.0,2184.207862,284,206.0243476955308
899999,4,2.0,2194.0,170,410.2092069279854
925000,2,2.0,1077.0,249,858.8672237697307
279000,1,1.0,600.0,147,465.0
1795000,2,2.0,2184.207862,273,821.808231363284
1250000,2,2.0,2184.207862,290,572.2898547098077
560000,3,1.0,622.0,248,900.3215434083602
999000,3,2.0,1260.0,250,792.8571428571429
1188000,6,2.0,2186.0,140,543.4583714547118
948888,3,1.0,950.0,286,998.8294736842105
735000,2,2.0,832.0,266,883.4134615384615
1399000,13,5.0,2184.207862,165,640.5068053912169
3600000,3,4.0,2184.207862,284,1648.1947815642463
1850000,8,4.0,5000.0,214,370.0
789000,2,1.0,2184.207862,295,361.2293562928307
569000,3,1.0,2184.207862,179,260.5063418639045
1700000,2,2.0,1135.0,285,1497.7973568281939
12995000,4,4.0,4155.0,306,3127.557160048135
295000,2,1.0,613.0,226,481.23980424143554
625000,1,1.0,650.0,252,961.5384615384615
399000,3,1.0,391.0,152,1020.4603580562659
5700000,3,4.0,2357.0,306,2418.3283835383963
618000,3,2.0,2184.207862,103,282.940104168529
149999,1,1.0,694.0,43,216.13688760806917
650000,3,1.0,550.0,273,1181.8181818181818
1990000,5,2.3738608579684373,2184.207862,187,911.085448698014
550000,1,1.0,2184.207862,273,251.80753607231543
279000,1,1.0,2184.207862,61,127.7350955712291
399000,2,1.0,1090.0,110,366.0550458715596
2495000,3,2.3738608579684373,4125.0,275,604.8484848484849
3695000,10,8.0,2184.207862,257,1691.6888105221917
299000,3,1.0,394.0,257,758.8832487309645
239500,1,1.0,864.0,105,277.1990740740741
235000,1,1.0,850.0,92,276.47058823529414
680000,1,1.0,2184.207862,284,311.32568096213544
629000,3,3.0,1280.0,102,491.40625
1039000,3,2.0,2300.0,240,451.7391304347826
2200000,3,2.3738608579684373,3760.0,244,585.1063829787234
380000,3,2.3738608579684373,600.0,228,633.3333333333334
599000,2,2.0,2184.207862,71,274.2412983769399
530000,3,2.0,1280.0,102,414.0625
598000,1,1.0,2184.207862,257,273.78346649317206
1449000,4,2.0,1632.0,275,887.8676470588235
459000,1,1.0,2184.207862,249,210.1448346494414
825000,5,2.0,2184.207862,159,377.71130410847314
745000,2,2.0,2184.207862,268,341.0847534070454
440000,2,1.0,2184.207862,78,201.44602885785233
7750000,3,4.0,2855.0,273,2714.5359019264447
399900,3,2.3738608579684373,2184.207862,135,183.0869703187617
990000,1,1.0,791.0,273,1251.5802781289508
399900,3,2.3738608579684373,2184.207862,135,183.0869703187617
1150000,4,3.0,2184.207862,225,526.5066663330232
990000,1,1.0,791.0,273,1251.5802781289508
2300000,1,2.0,1100.0,284,2090.909090909091
4999000,3,2.0,2160.0,290,2314.3518518518517
350000,1,1.0,738.0,132,474.25474254742545
1900000,5,4.0,3640.0,226,521.978021978022
2498000,6,6.0,3184.0,255,784.5477386934673
3500000,3,2.0,2184.207862,285,1602.4115931874617
995000,5,2.0,2128.0,238,467.5751879699248
193999,3,1.0,435.0,149,445.9747126436782
245000,3,1.0,713.0,71,343.61851332398317
8495000,3,4.0,4781.0,308,1776.8249320225893
12500000,4,4.0,2938.0,308,4254.594962559564
849000,3,3.0,2184.207862,167,388.69926931890143
500000,1,2.3738608579684373,2184.207862,238,228.91594188392313
1895000,3,2.0,1929.0,202,982.374287195438
189900,1,1.0,600.0,103,316.5
5500000,3,4.0,2184.207862,284,2518.075360723154
10850000,4,2.3738608579684373,4372.0,273,2481.701738334858
999000,5,4.0,1980.0,145,504.54545454545456
2195000,3,2.0,1708.0,257,1285.128805620609
1260000,7,2.0,2000.0,254,630.0
675000,1,1.0,2184.207862,295,309.0365215432962
225000,2,1.0,600.0,112,375.0
229000,1,1.0,650.0,147,352.3076923076923
1275000,6,5.0,2500.0,244,510.0
5495000,5,4.0,4014.0,308,1368.958644743398
850000,2,2.0,2184.207862,220,389.1571012026693
450000,4,3.0,2184.207862,151,206.0243476955308
950000,3,2.0,2184.207862,225,434.9402895794539
730000,4,3.0,1648.0,140,442.9611650485437
830000,2,2.0,2184.207862,255,380.0004635273124
829000,5,4.0,2184.207862,153,379.5426316435445
555000,3,1.0,2184.207862,273,254.09669549115466
888000,4,2.0,2184.207862,236,406.55471278584747
1149000,6,3.0,2600.0,124,441.9230769230769
648000,3,2.0,2112.0,244,306.8181818181818
499000,2,1.0,825.0,123,604.8484848484849
450000,2,1.0,1249.0,182,360.28823058446756
3900000,6,3.0,2184.207862,174,1785.5443466946003
558000,3,2.0,1108.0,183,503.6101083032491
1695000,4,2.0,2184.207862,293,776.0250429864993
725000,5,2.3738608579684373,2184.207862,148,331.92811573168854
940000,3,2.0,2184.207862,225,430.36197074177545
539000,2,2.0,821.0,168,656.516443361754
99000,1,1.0,859.0,1,115.25029103608847
895000,2,2.0,1111.0,284,805.5805580558056
995000,3,2.0,1300.0,284,765.3846153846154
2550000,3,2.0,2400.0,301,1062.5
345000,2,1.0,1000.0,167,345.0
879000,4,2.0,2240.0,166,392.4107142857143
945000,2,1.0,2184.207862,273,432.6511301606147
939999,3,2.0,3096.0,179,303.6172480620155
500000,3,2.0,1200.0,57,416.6666666666667
475000,1,1.0,2184.207862,273,217.47014478972696
1288000,3,4.0,2184.207862,221,589.687466292986
1238000,3,2.0,1500.0,71,825.3333333333334
1450000,2,2.0,2184.207862,273,663.8562314633771
370000,2,1.0,800.0,240,462.5
595000,1,1.0,574.0,226,1036.5853658536585
2799000,3,3.0,2350.0,293,1191.063829787234
289000,1,1.0,520.0,147,555.7692307692307
595000,1,1.0,2184.207862,192,272.4099708418685
669000,3,1.0,1080.0,219,619.4444444444445
1288000,3,4.0,2184.207862,221,589.687466292986
13995000,5,2.3738608579684373,6815.0,273,2053.558327219369
2095000,4,4.0,2184.207862,257,959.1577964936379
585000,3,1.0,1050.0,78,557.1428571428571
699000,3,2.0,1538.0,159,454.4863459037711
340000,1,1.0,850.0,100,400.0
15500000,5,5.0,4193.0,284,3696.6372525637967
199999,1,1.0,550.0,103,363.63454545454545
2495000,5,4.0,4230.0,226,589.8345153664303
799000,2,2.0,1043.0,220,766.0594439117929
888888,4,3.0,2088.0,183,425.71264367816093
1690000,3,2.0,1536.0,103,1100.2604166666667
8950000,2,2.0,2270.0,295,3942.7312775330397
1449000,3,4.0,3600.0,134,402.5
1295000,2,2.0,1160.0,284,1116.3793103448277
599000,1,1.0,800.0,283,748.75
628000,3,2.0,960.0,232,654.1666666666666
593000,2,2.0,1312.0,127,451.9817073170732
634900,2,2.0,2184.207862,179,290.67746300420555
499900,2,2.0,960.0,65,520.7291666666666
540000,3,1.0,509.0,184,1060.9037328094303
1950000,3,2.0,2184.207862,274,892.7721733473002
379000,2,1.0,2184.207862,57,173.51828394801373
299000,1,1.0,800.0,110,373.75
850000,6,3.0,2230.0,61,381.1659192825112
199999,9,3.0,2184.207862,126,91.56591892168548
899000,4,3.0,1892.0,171,475.1585623678647
1299000,10,6.0,4500.0,147,288.6666666666667
699000,3,3.0,2184.207862,160,320.0244867537245
579000,2,2.0,750.0,187,772.0
585000,3,2.0,1008.0,119,580.3571428571429
579000,2,1.0,2184.207862,78,265.08466070158295
499000,3,3.0,2184.207862,171,228.45811000015527
350000,3,2.0,1137.0,114,307.82761653474057
1250000,3,2.0,2072.0,146,603.2818532818533
899000,4,3.0,2184.207862,201,411.59086350729376
1979000,5,2.3738608579684373,3150.0,266,628.2539682539683
599000,3,2.0,780.0,232,767.9487179487179
779000,4,2.0,2188.0,105,356.0329067641682
25000000,6,6.0,2184.207862,284,11445.797094196156
350000,3,2.0,1137.0,114,307.82761653474057
899000,4,3.0,2184.207862,201,411.59086350729376
1195000,2,2.0,2184.207862,273,547.1091011025762
1995000,2,3.0,1838.0,192,1085.4189336235038
564900,1,1.0,769.0,220,734.590377113134
1250000,6,4.0,2184.207862,228,572.2898547098077
15000000,4,4.0,2184.207862,257,6867.478256517694
1399000,4,3.0,2283.0,152,612.7901883486641
1250000,4,2.0,3160.0,264,395.56962025316454
335000,1,1.0,2184.207862,78,153.37368106222848
685000,4,2.0,2000.0,59,342.5
279999,2,1.0,666.0,103,420.4189189189189
418000,2,1.0,2184.207862,71,191.37372741495972
1780000,10,7.0,2184.207862,155,814.9407531067662
520000,2,1.0,741.0,112,701.7543859649123
599900,3,2.0,1248.0,132,480.68910256410254
885000,6,5.0,2680.0,199,330.2238805970149
258000,1,1.0,650.0,100,396.9230769230769
700000,2,2.0,1124.0,263,622.7758007117437
25750000,6,6.0,2184.207862,284,11789.17100702204
999000,4,3.0,2184.207862,236,457.37405188407837
898000,3,1.0,2744.0,114,327.2594752186589
500000,1,1.0,720.0,214,694.4444444444445
695000,3,2.0,1926.0,126,360.8515057113188
215000,3,1.0,2184.207862,57,98.43385501008694
759000,3,1.0,2184.207862,196,347.4943997797953
375000,1,1.0,1185.0,105,316.45569620253167
2100000,3,2.0,1902.0,275,1104.1009463722398
389888,1,1.0,730.0,78,534.0931506849315
285000,1,1.0,900.0,100,316.6666666666667
2795000,4,2.0,2184.207862,273,1279.6401151311302
674999,3,1.0,1299.0,105,519.6297151655119
12995000,4,4.0,5608.0,284,2317.225392296719
759000,3,2.0,1260.0,270,602.3809523809524
995000,2,2.0,1030.0,281,966.0194174757281
229000,1,1.0,2184.207862,103,104.84350138283679
239000,1,1.0,800.0,61,298.75
315000,2,1.0,2184.207862,214,144.21704338687155
1100000,5,3.0,2192.0,107,501.82481751824815
225000,1,1.0,2184.207862,221,103.0121738477654
868000,3,2.0,1484.0,114,584.9056603773585
1380000,5,3.0,2184.207862,225,631.8079995996278
1100000,4,2.0,1800.0,246,611.1111111111111
865000,1,1.0,2184.207862,257,396.024579459187
1895000,3,2.0,1230.0,282,1540.6504065040651
749000,3,2.0,1800.0,134,416.1111111111111
775000,5,2.0,1600.0,145,484.375
2395000,2,2.0,1650.0,257,1451.5151515151515
2300000,8,6.0,4000.0,240,575.0
700000,1,2.0,900.0,226,777.7777777777778
775000,5,2.0,1600.0,145,484.375
749000,3,2.0,1800.0,134,416.1111111111111
450000,3,1.0,494.0,253,910.9311740890688
865000,1,1.0,2184.207862,257,396.024579459187
280000,3,1.0,2184.207862,284,128.19292745499695
1100000,4,2.0,1800.0,246,611.1111111111111
1895000,3,2.0,1230.0,282,1540.6504065040651
3890000,3,4.0,2446.0,257,1590.3515944399019
560000,2,1.0,2184.207862,275,256.3858549099939
198000,1,1.0,2184.207862,57,90.65071298603355
1099000,3,2.0,1092.0,158,1006.4102564102565
779000,1,1.0,800.0,273,973.75
1880000,5,2.0,1850.0,254,1016.2162162162163
509000,3,1.0,1100.0,145,462.72727272727275
499000,1,1.0,845.0,168,590.5325443786983
204888,3,1.0,2184.207862,71,93.80425900142647
1499000,8,3.0,3300.0,151,454.24242424242425
1295000,8,3.0,3050.0,100,424.59016393442624
7500000,3,2.3738608579684373,6000.0,306,1250.0
395000,1,1.0,519.0,58,761.0789980732177
760000,4,2.0,1490.0,127,510.06711409395973
988000,4,3.0,1552.0,187,636.5979381443299
528000,2,1.0,753.0,58,701.1952191235059
949000,5,4.0,2184.207862,126,434.4824576956861
420000,2,1.0,840.0,132,500.0
1380000,6,4.0,2184.207862,187,631.8079995996278
1750000,3,2.0,1494.0,273,1171.3520749665329
268000,1,1.0,850.0,187,315.29411764705884
849000,3,2.0,2184.207862,201,388.69926931890143
1095000,3,2.0,2184.207862,152,501.3259127257916
4295000,3,2.0,2615.0,202,1642.4474187380497
720000,3,2.0,2184.207862,176,329.6389563128493
1900000,3,2.3738608579684373,3500.0,175,542.8571428571429
729999,3,2.0,1056.0,153,691.2869318181819
425000,3,1.0,2184.207862,273,194.57855060133465
848000,3,3.0,1080.0,254,785.1851851851852
213000,3,1.0,430.0,74,495.3488372093023
795000,3,2.0,1725.0,268,460.8695652173913
749000,3,1.0,2184.207862,162,342.9160809421168
1350000,2,1.0,2184.207862,291,618.0730430865924
649000,2,2.0,1500.0,82,432.6666666666667
439000,2,1.0,900.0,79,487.77777777777777
1699000,5,5.0,2184.207862,221,777.8563705215707
2375000,2,2.0,986.0,188,2408.7221095334685
349999,1,1.0,2184.207862,57,160.2407014868624
425000,2,1.0,2184.207862,153,194.57855060133465
1650000,3,4.0,2272.0,286,726.2323943661971
1225000,4,2.0,2184.207862,78,560.8440576156116
699000,3,2.3738608579684373,2184.207862,171,320.0244867537245
1150000,1,1.0,984.0,299,1168.69918699187
2399000,5,5.0,2184.207862,270,1098.338689159063
989000,8,5.0,3252.0,151,304.12054120541205
318888,1,1.0,875.0,201,364.44342857142857
799000,2,2.0,1549.0,82,515.8166559070368
489000,2,1.0,950.0,123,514.7368421052631
398000,2,1.0,900.0,147,442.22222222222223
1190000,3,2.0,1088.0,286,1093.75
795000,5,2.0,2184.207862,126,363.97634759543774
750000,3,4.0,2184.207862,165,343.37391282588464
899999,3,3.0,1750.0,187,514.2851428571429
795000,5,2.0,2184.207862,126,363.97634759543774
750000,3,4.0,2184.207862,165,343.37391282588464
899999,3,3.0,1750.0,187,514.2851428571429
1325000,3,2.0,1597.0,123,829.6806512210394
595000,1,2.0,846.0,249,703.3096926713948
330000,1,1.0,726.0,115,454.54545454545456
2998000,3,3.0,1763.0,188,1700.5104934770277
425000,2,1.0,2184.207862,266,194.57855060133465
345000,2,1.0,1000.0,41,345.0
999000,2,2.0,1187.0,187,841.6175231676496
450000,3,2.3738608579684373,2184.207862,174,206.0243476955308
135000,2,1.0,750.0,59,180.0
261250,2,1.0,857.0,59,304.84247374562426
728000,3,2.0,1450.0,155,502.0689655172414
199000,3,2.0,1100.0,62,180.9090909090909
3200000,3,2.3738608579684373,3735.0,214,856.760374832664
1950000,3,3.0,1300.0,284,1500.0
600000,2,2.0,900.0,112,666.6666666666666
3200000,3,2.3738608579684373,3735.0,214,856.760374832664
569000,1,1.0,739.0,167,769.9594046008119
749000,1,1.0,2184.207862,306,342.9160809421168
2488000,4,2.3738608579684373,3850.0,286,646.2337662337662
1138000,5,3.0,1026.0,248,1109.1617933723196
1359000,11,6.0,2240.0,266,606.6964285714286
3720000,8,8.0,5500.0,298,676.3636363636364
974998,7,2.0,2184.207862,126,446.3851710098825
300000,3,1.0,600.0,74,500.0
729000,3,3.0,2184.207862,140,333.7594432667599
750000,2,2.0,2184.207862,284,343.37391282588464
599000,3,2.0,1120.0,132,534.8214285714286
11950000,6,5.0,5336.0,284,2239.5052473763117
825000,1,2.0,1100.0,284,750.0
800000,3,2.3738608579684373,2184.207862,268,366.265507014277
289000,3,1.0,2184.207862,74,132.31341440890756
4750000,4,4.0,4100.0,285,1158.5365853658536
899999,2,1.0,2184.207862,192,412.04823755917784
868000,2,2.0,1152.0,110,753.4722222222222
3995000,3,3.0,1637.0,295,2440.439828955406
1500000,3,2.0,1240.0,240,1209.6774193548388
625000,4,2.0,2184.207862,177,286.14492735490387
749000,1,1.0,2184.207862,285,342.9160809421168
520000,3,2.3738608579684373,1705.0,193,304.9853372434018
749900,5,2.0,1400.0,126,535.6428571428571
799000,6,4.0,2310.0,151,345.8874458874459
959000,3,4.0,1993.0,82,481.1841445057702
888000,5,3.0,2980.0,165,297.9865771812081
725000,2,2.0,988.0,114,733.8056680161943
1065000,2,2.0,2184.207862,214,487.5909562127562
19995000,7,6.0,8200.0,284,2438.4146341463415
744000,2,1.0,890.0,152,835.9550561797753
4595000,4,4.0,3052.0,192,1505.570117955439
475000,1,1.0,2184.207862,249,217.47014478972696
189000,2,1.0,800.0,6,236.25
998888,4,3.0,2184.207862,153,457.3227747130964
4500000,1,2.3738608579684373,5400.0,288,833.3333333333334
3250000,6,4.0,3059.0,297,1062.4387054593005
769000,7,2.0,2100.0,122,366.1904761904762
648998,3,2.0,1296.0,198,500.77006172839504
1699900,7,5.0,2418.0,266,703.0190239867659
3250000,8,5.0,2184.207862,259,1487.9536222455001
395250,1,1.0,650.0,152,608.0769230769231
539000,3,2.0,972.0,142,554.5267489711935
1348000,5,2.0,2184.207862,201,617.1573793190568
1450000,3,3.0,1855.0,187,781.6711590296496
465000,2,1.0,2184.207862,78,212.8918259520485
6500000,2,2.0,1639.0,279,3965.8328248932276
297000,1,1.0,800.0,71,371.25
244900,1,1.0,518.0,82,472.7799227799228
2480000,4,4.0,5150.0,263,481.5533980582524
230000,1,1.0,2184.207862,71,105.30133326660463
780000,2,2.0,825.0,168,945.4545454545455
4875000,3,3.0,2184.207862,184,2231.9304333682503
539999,3,2.0,2184.207862,78,247.22875940275318
750000,2,2.0,1193.0,41,628.6672254819782
2249000,2,3.0,2321.0,184,968.978888410168
270000,2,1.0,700.0,221,385.7142857142857
399000,2,1.0,2184.207862,284,182.67492162337064
1950000,2,2.0,2184.207862,285,892.7721733473002
240000,2,1.0,2184.207862,150,109.8796521042831
628000,3,2.0,900.0,110,697.7777777777778
399000,2,1.0,2184.207862,78,182.67492162337064
687000,2,1.0,2184.207862,145,314.5305041485104
588000,2,2.0,2000.0,132,294.0
825000,5,3.0,2184.207862,36,377.71130410847314
240000,2,1.0,2184.207862,150,109.8796521042831
285000,2,1.0,835.0,36,341.31736526946105
595000,3,1.0,915.0,268,650.2732240437158
899000,2,2.0,1697.0,105,529.758397171479
2995000,5,2.0,4900.0,226,611.2244897959183
1180000,4,3.0,2184.207862,251,540.2416228460586
799900,4,4.0,1816.0,183,440.4735682819383
130000,1,1.0,2184.207862,61,59.51814488982001
849999,3,2.0,2184.207862,58,389.1566433707855
185000,1,1.0,850.0,61,217.64705882352942
1275000,4,2.3738608579684373,2184.207862,236,583.735651804004
2798000,5,3.0,3400.0,258,822.9411764705883
359000,2,1.0,950.0,187,377.89473684210526
435000,1,1.0,2184.207862,299,199.15686943901312
988000,3,1.0,1296.0,187,762.3456790123457
800000,1,1.0,2184.207862,184,366.265507014277
400000,2,1.0,2184.207862,78,183.1327535071385
965000,5,3.0,3520.0,199,274.14772727272725
1389000,5,2.0,2412.0,224,575.8706467661691
525000,3,2.0,1185.0,101,443.0379746835443
849999,3,2.0,2184.207862,58,389.1566433707855
289000,1,2.0,1213.0,82,238.2522671063479
10000000,7,8.0,2184.207862,292,4578.318837678462
279000,2,1.0,2184.207862,255,127.7350955712291
15995000,5,2.3738608579684373,2184.207862,285,7323.0209808667005
1850000,3,4.0,2184.207862,254,846.9889849705155
2599000,11,6.0,5088.0,221,510.80974842767296
250000,1,1.0,800.0,168,312.5
2250000,3,2.0,2000.0,291,1125.0
1800000,9,7.0,2184.207862,221,824.0973907821232
350000,3,2.0,1100.0,177,318.1818181818182
1649000,4,3.0,1452.0,266,1135.6749311294766
1395000,2,2.0,1028.0,291,1357.0038910505837
1370000,6,3.0,2184.207862,3,627.2296807619493
360000,2,1.0,2184.207862,226,164.81947815642465
1050000,1,1.0,2184.207862,292,480.7234779562385
2200000,2,2.0,1308.0,284,1681.9571865443424
650000,3,2.3738608579684373,1218.0,141,533.6617405582923
345000,3,2.3738608579684373,2184.207862,140,157.95199989990695
7850000,5,4.0,6060.0,290,1295.3795379537953
4999000,8,5.0,4120.0,202,1213.3495145631068
4900000,4,2.3738608579684373,3100.0,284,1580.6451612903227
299000,3,1.0,2184.207862,202,136.89173324658603
1578000,5,3.0,2152.0,251,733.2713754646841
715000,3,2.0,2184.207862,140,327.34979689401007
600000,3,1.0,2184.207862,268,274.69913026070776
850000,3,2.0,1090.0,264,779.816513761468
1949000,2,2.0,1288.0,192,1513.1987577639752
1599999,5,4.0,3773.0,244,424.0654651470978
640000,3,2.0,1110.0,161,576.5765765765766
799900,3,4.0,3510.0,185,227.8917378917379
1599000,6,4.0,3690.0,78,433.3333333333333
695000,3,1.0,650.0,192,1069.2307692307693
740000,3,2.0,1976.0,158,374.49392712550605
329000,1,1.0,764.0,123,430.6282722513089
750000,4,2.0,2340.0,151,320.5128205128205
1450000,4,4.0,1746.0,123,830.4696449026346
1999999,3,3.0,1800.0,100,1111.1105555555555
899888,4,2.0,2185.0,170,411.84805491990846
379000,2,1.0,900.0,58,421.1111111111111
879000,4,2.0,1824.0,161,481.9078947368421
1030000,2,2.0,1077.0,214,956.3602599814299
699999,1,2.0,2184.207862,273,320.48186080560856
388000,2,1.0,2184.207862,71,177.63877090192435
1750000,1,1.0,937.0,192,1867.6627534685165
995000,1,1.0,2184.207862,275,455.542724349007
599999,5,4.0,2184.207862,153,274.69867242882395
300000,1,1.0,2184.207862,226,137.34956513035388
389000,1,1.0,900.0,110,432.22222222222223
875000,1,2.0,2184.207862,284,400.6028982968654
3000000,3,3.0,2100.0,257,1428.5714285714287
850000,3,2.0,2194.0,172,387.42023701002734
3595000,5,4.0,4675.0,226,768.9839572192514
925000,3,2.0,2184.207862,231,423.49449248525775
799000,5,3.0,2184.207862,179,365.80767513050915
1399000,4,2.0,1800.0,255,777.2222222222222
1880000,3,5.0,1920.0,187,979.1666666666666
375000,3,1.0,2184.207862,202,171.68695641294232
269000,1,1.0,625.0,147,430.4
925000,3,2.0,2184.207862,231,423.49449248525775
799000,5,3.0,2184.207862,179,365.80767513050915
4500000,6,4.0,2184.207862,263,2060.243476955308
589000,3,2.0,1120.0,126,525.8928571428571
239000,1,1.0,700.0,103,341.42857142857144
385000,1,1.0,2184.207862,78,176.2652752506208
1000000,1,1.0,773.0,257,1293.6610608020699
2800000,5,4.0,3400.0,259,823.5294117647059
130000,3,1.0,2184.207862,3,59.51814488982001
789888,4,2.0,1865.0,164,423.53243967828416
798000,3,2.0,760.0,201,1050.0
495000,1,1.0,2184.207862,192,226.6267824650839
555000,1,1.0,649.0,187,855.1617873651772
1274000,3,2.0,2184.207862,184,583.2778199202361
349000,2,1.0,2184.207862,31,159.78332743497833
2500000,3,2.3738608579684373,2184.207862,281,1144.5797094196155
1250000,1,1.0,2184.207862,292,572.2898547098077
2495000,8,8.0,5374.0,294,464.2724227763305
749900,3,1.0,830.0,273,903.4939759036145
1399900,4,4.0,3149.0,232,444.55382661162275
948888,2,2.0,950.0,123,998.8294736842105
775000,4,2.0,1230.0,137,630.0813008130082
475000,3,2.0,1280.0,151,371.09375
2595000,3,3.0,1449.0,284,1790.8902691511387
1199000,3,1.0,2726.0,135,439.83859134262656
750000,1,1.0,654.0,275,1146.788990825688
713000,2,2.0,1040.0,167,685.5769230769231
300000,1,1.0,2184.207862,155,137.34956513035388
2695000,3,3.0,2184.207862,273,1233.8569267543455
450000,2,2.0,2184.207862,82,206.0243476955308
699000,1,1.0,2184.207862,273,320.0244867537245
10950000,8,8.0,9555.0,273,1145.9968602825745
225000,1,1.0,2184.207862,82,103.0121738477654
5925000,3,4.0,2539.0,289,2333.5959038991728
225000,1,1.0,2184.207862,82,103.0121738477654
5925000,3,4.0,2539.0,289,2333.5959038991728
255000,1,1.0,2184.207862,219,116.74713036080078
2500000,12,2.3738608579684373,4140.0,248,603.864734299517
2095000,4,4.0,3223.0,274,650.0155134967422
10250000,7,6.0,5200.0,284,1971.1538461538462
750000,1,1.0,2184.207862,280,343.37391282588464
2999000,9,8.0,5560.0,214,539.3884892086331
199000,3,1.0,650.0,74,306.15384615384613
1250000,7,3.0,1800.0,167,694.4444444444445
2425000,2,2.0,1300.0,292,1865.3846153846155
205000,1,1.0,660.0,201,310.6060606060606
2500000,5,6.0,3860.0,257,647.6683937823834
3499000,6,8.0,6000.0,284,583.1666666666666
649000,1,2.0,1000.0,257,649.0
729000,2,1.0,2184.207862,292,333.7594432667599
998500,3,2.0,2184.207862,165,457.14513594219443
765000,4,2.0,1152.0,151,664.0625
599000,2,2.0,705.0,78,849.645390070922
11500000,5,5.0,5276.0,308,2179.6815769522364
595000,1,2.0,2184.207862,257,272.4099708418685
675000,1,1.0,2184.207862,214,309.0365215432962
949000,8,3.0,3500.0,185,271.14285714285717
729000,2,2.0,950.0,187,767.3684210526316
895000,2,1.0,520.0,273,1721.1538461538462
2449000,3,2.3738608579684373,3000.0,268,816.3333333333334
399999,2,1.0,2184.207862,31,183.1322956752547
397000,2,1.0,1000.0,110,397.0
950000,2,1.0,1800.0,253,527.7777777777778
3995000,4,3.0,2578.0,257,1549.6508921644686
599000,1,1.0,780.0,123,767.9487179487179
1999999,4,3.0,2729.0,256,732.8688164162697
3370000,2,2.0,2184.207862,292,1542.8934482976417
6995000,4,5.0,4187.0,280,1670.6472414616671
1598000,4,4.0,2184.207862,187,731.6153502610183
699000,2,2.0,1030.0,187,678.6407766990292
265000,3,1.0,650.0,100,407.6923076923077
1699000,5,3.0,2488.0,286,682.8778135048232
1098000,4,4.0,2184.207862,255,502.69940837709515
960000,1,1.0,834.0,289,1151.0791366906474
1086300,2,1.0,780.0,273,1392.6923076923076
859000,6,4.0,2820.0,193,304.6099290780142
945000,2,2.0,2184.207862,196,432.6511301606147
549000,2,2.0,2184.207862,245,251.34970418854758
969999,6,4.0,2184.207862,154,444.09646942292704
1649000,8,3.0,2184.207862,238,754.9647763331784
2800000,2,2.0,1412.0,257,1983.0028328611897
449000,2,1.0,2184.207862,284,205.56651581176297
294500,1,1.0,2184.207862,78,134.8314897696307
990000,8,4.0,3120.0,230,317.3076923076923
314000,2,1.0,847.0,109,370.72018890200707
449000,2,1.0,2184.207862,284,205.56651581176297
1598000,7,2.3738608579684373,2184.207862,187,731.6153502610183
208000,3,1.0,2184.207862,71,95.22903182371202
169900,2,1.0,900.0,36,188.77777777777777
235000,1,1.0,2184.207862,57,107.59049268544386
278000,1,1.0,2184.207862,31,127.27726368746126
998000,6,2.3738608579684373,2236.0,126,446.33273703041147
6400000,3,4.0,2184.207862,284,2930.124056114216
385000,2,1.0,920.0,57,418.4782608695652
250000,1,1.0,750.0,117,333.3333333333333
1849000,6,3.0,2184.207862,255,846.5311530867476
449500,3,2.0,2184.207862,101,205.79543175364688
1250000,5,2.0,2184.207862,110,572.2898547098077
1099000,7,3.0,2322.0,171,473.29888027562447
1900000,4,2.0,1400.0,58,1357.142857142857
2500000,2,2.0,1250.0,202,2000.0
1288000,3,3.0,1696.0,218,759.433962264151
1150000,1,1.0,2184.207862,273,526.5066663330232
825000,3,2.0,2184.207862,231,377.71130410847314
4195000,5,4.0,2184.207862,297,1920.6047524061148
675000,3,2.0,1444.0,166,467.4515235457064
